Row,M_inf,theta_c_deg,beta_deg,M2,P2_P1,rho2_rho1,T2_T1,status
1285,11.229687,12.752181,NaN,NaN,NaN,NaN,NaN,0
1286,8.065692,12.737337,NaN,NaN,NaN,NaN,NaN,0
1287,7.613471,12.093463,NaN,NaN,NaN,NaN,NaN,0
1288,7.489635,7.908691,13.900111,5.908038,3.610119,2.358006,1.531005,1
1289,8.215301,14.407408,NaN,NaN,NaN,NaN,NaN,0
1290,7.535672,7.878190,13.830010,5.942660,3.618974,2.361358,1.532582,1
1291,5.038756,12.729189,NaN,NaN,NaN,NaN,NaN,0
1292,8.391598,6.748695,12.089407,6.728755,3.437013,2.291199,1.500093,1
1293,10.877693,7.819261,NaN,NaN,NaN,NaN,NaN,0
1294,10.513380,9.112138,NaN,NaN,NaN,NaN,NaN,0
1295,11.584630,10.257368,NaN,NaN,NaN,NaN,NaN,0
1296,8.991162,10.766888,NaN,NaN,NaN,NaN,NaN,0
1297,7.314926,9.758093,NaN,NaN,NaN,NaN,NaN,0
1298,6.688291,8.776475,15.535857,5.254382,3.577304,2.345527,1.525160,1
1299,6.525096,7.160078,NaN,NaN,NaN,NaN,NaN,0
1300,8.113854,10.316924,NaN,NaN,NaN,NaN,NaN,0
1301,10.108860,8.160171,NaN,NaN,NaN,NaN,NaN,0
1302,5.571391,5.375385,14.191687,4.922901,2.010026,1.630476,1.232785,1
1303,5.259545,10.631588,19.432084,4.105654,3.405409,2.278737,1.494428,1
1304,5.177356,8.344691,NaN,NaN,NaN,NaN,NaN,0
1305,7.509905,9.661292,NaN,NaN,NaN,NaN,NaN,0
1306,7.319765,13.005962,NaN,NaN,NaN,NaN,NaN,0
1307,6.512246,9.327054,16.266319,5.058946,3.715214,2.397403,1.549683,1
1308,9.910780,6.043126,10.515632,7.880963,3.650194,2.373130,1.538135,1
1309,9.767873,5.732986,10.303066,7.891863,3.394139,2.274273,1.492406,1
1310,11.497341,9.885005,NaN,NaN,NaN,NaN,NaN,0
1311,6.843055,5.843251,12.714000,5.842708,2.479554,1.872424,1.324248,1
1312,7.087782,7.767345,14.157175,5.679554,3.339390,2.252432,1.482571,1
1313,11.129663,14.081349,NaN,NaN,NaN,NaN,NaN,0
1314,6.121960,11.821579,NaN,NaN,NaN,NaN,NaN,0
1315,10.171294,7.585006,NaN,NaN,NaN,NaN,NaN,0
1316,9.146307,11.692221,NaN,NaN,NaN,NaN,NaN,0
1317,6.160905,8.020287,NaN,NaN,NaN,NaN,NaN,0
1318,10.534704,11.154987,NaN,NaN,NaN,NaN,NaN,0
1319,4.618198,5.567162,16.486186,4.121226,1.837197,1.534118,1.197559,1
1320,8.960688,14.296179,NaN,NaN,NaN,NaN,NaN,0
1321,6.204258,14.275282,NaN,NaN,NaN,NaN,NaN,0
1322,7.072771,5.254345,11.955448,6.117153,2.337714,1.802207,1.297140,1
1323,10.870818,13.519503,NaN,NaN,NaN,NaN,NaN,0
1324,7.575058,13.992547,NaN,NaN,NaN,NaN,NaN,0
1325,7.711214,14.817640,NaN,NaN,NaN,NaN,NaN,0
1326,10.079664,10.188154,NaN,NaN,NaN,NaN,NaN,0
1327,5.582260,13.425790,NaN,NaN,NaN,NaN,NaN,0
1328,11.779062,10.967412,NaN,NaN,NaN,NaN,NaN,0
1329,10.702266,12.407656,NaN,NaN,NaN,NaN,NaN,0
1330,9.870905,12.480299,NaN,NaN,NaN,NaN,NaN,0
1331,10.004888,11.125832,NaN,NaN,NaN,NaN,NaN,0
1332,6.852262,5.535031,12.441706,5.901391,2.376017,1.821403,1.304498,1
1333,7.600473,10.603341,NaN,NaN,NaN,NaN,NaN,0
1334,6.692990,8.223407,15.012682,5.346505,3.340018,2.252684,1.482684,1
1335,5.560168,5.965967,14.696036,4.844572,2.154641,1.707966,1.261525,1
1336,7.219694,5.698078,12.174172,6.146630,2.537743,1.900556,1.335263,1
1337,7.330438,9.267661,15.346919,5.552183,4.224627,2.576892,1.639427,1
1338,9.695818,10.672260,NaN,NaN,NaN,NaN,NaN,0
1339,6.900082,8.767595,15.292233,5.387026,3.697135,2.390687,1.546474,1
1340,5.013479,14.127811,NaN,NaN,NaN,NaN,NaN,0
1341,4.853544,6.153436,16.349578,4.261509,2.011106,1.631065,1.233002,1
1342,11.776655,10.310697,NaN,NaN,NaN,NaN,NaN,0
1343,7.046557,12.685173,NaN,NaN,NaN,NaN,NaN,0
1344,10.972015,9.977182,NaN,NaN,NaN,NaN,NaN,0
1345,9.068283,14.842943,NaN,NaN,NaN,NaN,NaN,0
1346,9.538310,5.949479,10.626388,7.677165,3.442696,2.293431,1.501111,1
1347,10.964166,9.745045,NaN,NaN,NaN,NaN,NaN,0
1348,7.802251,14.817330,NaN,NaN,NaN,NaN,NaN,0
1349,7.997615,6.236288,11.926425,6.588102,3.020183,2.119812,1.424740,1
1350,6.655697,7.427602,NaN,NaN,NaN,NaN,NaN,0
1351,10.179753,6.905277,11.205948,7.749099,4.399257,2.634375,1.669943,1
1352,8.480424,14.721368,NaN,NaN,NaN,NaN,NaN,0
1353,10.864213,12.340819,NaN,NaN,NaN,NaN,NaN,0
1354,4.577381,10.477627,20.850922,3.664495,2.930245,2.080734,1.408274,1
1355,4.880932,14.276878,NaN,NaN,NaN,NaN,NaN,0
1356,8.858274,11.662223,NaN,NaN,NaN,NaN,NaN,0
1357,6.154050,7.350284,NaN,NaN,NaN,NaN,NaN,0
1358,5.934217,5.504119,13.674358,5.196569,2.129381,1.694629,1.256547,1
1359,10.837184,12.943356,NaN,NaN,NaN,NaN,NaN,0
1360,10.545947,8.995157,NaN,NaN,NaN,NaN,NaN,0
1361,9.604437,13.691483,NaN,NaN,NaN,NaN,NaN,0
1362,5.851798,5.993466,14.213426,5.068813,2.241856,1.753384,1.278588,1
1363,8.936019,6.497825,11.489456,7.137748,3.529568,2.327221,1.516645,1
1364,8.008388,9.175051,NaN,NaN,NaN,NaN,NaN,0
1365,7.601171,14.751370,NaN,NaN,NaN,NaN,NaN,0
1366,5.949682,14.118456,NaN,NaN,NaN,NaN,NaN,0
1367,6.907850,11.901740,NaN,NaN,NaN,NaN,NaN,0
1368,10.410099,10.515461,NaN,NaN,NaN,NaN,NaN,0
1369,6.483025,9.323409,16.298376,5.041581,3.695222,2.389974,1.546135,1
1370,8.429010,13.006726,NaN,NaN,NaN,NaN,NaN,0
1371,10.870668,11.581085,NaN,NaN,NaN,NaN,NaN,0
1372,10.136322,6.510724,10.846571,7.859240,4.078092,2.527121,1.613731,1
1373,10.049929,10.382746,NaN,NaN,NaN,NaN,NaN,0
1374,5.064274,7.040488,NaN,NaN,NaN,NaN,NaN,0
1375,9.432650,5.144910,9.960533,7.852038,2.938999,2.084573,1.409881,1
1376,6.708294,7.844432,14.645210,5.417829,3.189457,2.191288,1.455517,1
1377,8.086311,10.403428,NaN,NaN,NaN,NaN,NaN,0
1378,10.243876,12.056059,NaN,NaN,NaN,NaN,NaN,0
1379,7.303097,11.056405,NaN,NaN,NaN,NaN,NaN,0
1380,7.679208,5.323938,11.404531,6.557931,2.523295,1.893607,1.332534,1
1381,6.839085,12.125863,NaN,NaN,NaN,NaN,NaN,0
1382,6.925964,13.582820,NaN,NaN,NaN,NaN,NaN,0
1383,6.687056,14.672236,NaN,NaN,NaN,NaN,NaN,0
1384,7.765702,6.310500,12.188912,6.413733,2.969733,2.097988,1.415514,1
1385,8.399549,7.806553,13.080336,6.478111,4.049262,2.517157,1.608665,1
1386,8.955701,11.061828,NaN,NaN,NaN,NaN,NaN,0
1387,10.774337,13.981188,NaN,NaN,NaN,NaN,NaN,0
1388,10.053302,6.758379,11.123033,7.727806,4.221698,2.575911,1.638914,1
1389,4.580264,9.373435,NaN,NaN,NaN,NaN,NaN,0
1390,4.957144,13.133372,NaN,NaN,NaN,NaN,NaN,0
1391,11.912210,7.901527,NaN,NaN,NaN,NaN,NaN,0
1392,8.891362,9.646680,NaN,NaN,NaN,NaN,NaN,0
1393,11.724020,10.093436,NaN,NaN,NaN,NaN,NaN,0
1394,6.078246,9.994257,17.469963,4.696658,3.717890,2.398395,1.550157,1
1395,6.509904,5.243534,12.624025,5.685320,2.194938,1.729071,1.269432,1
1396,8.314652,13.698665,NaN,NaN,NaN,NaN,NaN,0
1397,11.860858,12.191011,NaN,NaN,NaN,NaN,NaN,0
1398,11.097356,12.232687,NaN,NaN,NaN,NaN,NaN,0
1399,5.840360,6.283251,14.475742,5.023022,2.319911,1.793224,1.293709,1
1400,11.790423,14.941200,NaN,NaN,NaN,NaN,NaN,0
1401,9.186001,5.408231,10.342536,7.605703,3.006453,2.113897,1.422232,1
1402,6.833356,6.830525,NaN,NaN,NaN,NaN,NaN,0
1403,5.579966,7.389398,NaN,NaN,NaN,NaN,NaN,0
1404,5.661024,7.396060,NaN,NaN,NaN,NaN,NaN,0
1405,11.984156,13.459834,NaN,NaN,NaN,NaN,NaN,0
1406,11.063979,9.643153,NaN,NaN,NaN,NaN,NaN,0
1407,6.349464,6.438481,NaN,NaN,NaN,NaN,NaN,0
1408,6.424176,13.986245,NaN,NaN,NaN,NaN,NaN,0
1409,6.494816,8.498526,15.506579,5.175003,3.350863,2.257030,1.484634,1
1410,9.756171,5.771844,10.344907,7.871904,3.414209,2.282215,1.496006,1
1411,6.189634,14.851809,NaN,NaN,NaN,NaN,NaN,0
1412,4.969783,10.868692,20.259388,3.893173,3.288376,2.231849,1.473386,1
1413,10.811507,8.226133,NaN,NaN,NaN,NaN,NaN,0
1414,7.454587,9.034296,15.007801,5.667497,4.180714,2.562127,1.631736,1
1415,9.194010,10.245982,NaN,NaN,NaN,NaN,NaN,0
1416,8.045178,12.917537,NaN,NaN,NaN,NaN,NaN,0
1417,5.038741,13.771546,NaN,NaN,NaN,NaN,NaN,0
1418,8.861104,12.240998,NaN,NaN,NaN,NaN,NaN,0
1419,6.921409,6.865263,NaN,NaN,NaN,NaN,NaN,0
1420,5.428251,14.896935,NaN,NaN,NaN,NaN,NaN,0
1421,9.467798,10.664351,NaN,NaN,NaN,NaN,NaN,0
1422,9.365767,13.894237,NaN,NaN,NaN,NaN,NaN,0
1423,6.059920,8.277657,NaN,NaN,NaN,NaN,NaN,0
1424,5.071781,11.655817,20.796483,3.879755,3.616415,2.360390,1.532126,1
1425,5.915041,12.375936,NaN,NaN,NaN,NaN,NaN,0
1426,9.427200,10.051383,NaN,NaN,NaN,NaN,NaN,0
1427,5.986092,11.257340,NaN,NaN,NaN,NaN,NaN,0
1428,7.548068,8.463631,14.374737,5.833842,3.930104,2.475364,1.587687,1
1429,5.988920,12.068231,NaN,NaN,NaN,NaN,NaN,0
1430,9.851472,5.584810,10.123574,7.993725,3.331555,2.249285,1.481162,1
1431,9.555366,7.644843,12.230717,7.169837,4.614054,2.702485,1.707337,1
1432,4.705342,9.952619,20.030364,3.800123,2.863707,2.051313,1.396036,1
1433,5.873246,14.191243,NaN,NaN,NaN,NaN,NaN,0
1434,9.634853,7.822499,NaN,NaN,NaN,NaN,NaN,0
1435,5.101434,6.380883,15.961228,4.437445,2.129244,1.694557,1.256520,1
1436,6.288634,14.391283,NaN,NaN,NaN,NaN,NaN,0
1437,9.721746,14.968143,NaN,NaN,NaN,NaN,NaN,0
1438,7.922876,14.791332,NaN,NaN,NaN,NaN,NaN,0
1439,6.461206,13.699765,NaN,NaN,NaN,NaN,NaN,0
1440,9.335761,13.859227,NaN,NaN,NaN,NaN,NaN,0
1441,11.957209,8.932330,NaN,NaN,NaN,NaN,NaN,0
1442,8.579517,14.158795,NaN,NaN,NaN,NaN,NaN,0
1443,5.199970,13.615095,NaN,NaN,NaN,NaN,NaN,0
1444,9.510483,12.200872,NaN,NaN,NaN,NaN,NaN,0
1445,5.482443,5.600127,14.540294,4.825233,2.043641,1.648737,1.239519,1
1446,5.075037,7.157553,NaN,NaN,NaN,NaN,NaN,0
1447,9.937614,10.572919,NaN,NaN,NaN,NaN,NaN,0
1448,4.598185,5.651379,16.608692,4.097236,1.848666,1.540643,1.199931,1
1449,11.588273,12.755068,NaN,NaN,NaN,NaN,NaN,0
1450,4.716476,9.843255,19.901621,3.817821,2.840634,2.041008,1.391780,1
1451,4.670827,5.600847,16.370490,4.162115,1.855245,1.544378,1.201289,1
1452,6.592199,8.643925,15.523854,5.214892,3.465016,2.302172,1.505107,1
1453,8.135626,11.060319,NaN,NaN,NaN,NaN,NaN,0
1454,8.258306,10.592391,NaN,NaN,NaN,NaN,NaN,0
1455,10.104466,14.748449,NaN,NaN,NaN,NaN,NaN,0
1456,5.413272,9.260586,17.854773,4.358215,3.047187,2.131394,1.429668,1
1457,4.808157,12.731258,NaN,NaN,NaN,NaN,NaN,0
1458,9.883820,12.420029,NaN,NaN,NaN,NaN,NaN,0
1459,7.006765,8.077576,14.529670,5.572680,3.438444,2.291761,1.500350,1
1460,11.671137,7.095201,NaN,NaN,NaN,NaN,NaN,0
1461,4.980023,6.324328,16.188504,4.346660,2.082337,1.669569,1.247230,1
1462,4.913486,11.492102,20.981900,3.795951,3.444682,2.294211,1.501467,1
1463,9.416466,6.471949,11.179666,7.442891,3.722141,2.399970,1.550912,1
1464,5.686807,9.761036,17.842795,4.480603,3.375585,2.266899,1.489076,1
1465,11.026683,9.076626,NaN,NaN,NaN,NaN,NaN,0
1466,10.380170,11.271290,NaN,NaN,NaN,NaN,NaN,0
1467,5.055567,13.582154,NaN,NaN,NaN,NaN,NaN,0
1468,4.562964,13.862918,NaN,NaN,NaN,NaN,NaN,0
1469,9.446965,9.347908,NaN,NaN,NaN,NaN,NaN,0
1470,7.308920,9.713849,NaN,NaN,NaN,NaN,NaN,0
1471,5.270243,6.245975,15.490503,4.584846,2.144793,1.702776,1.259586,1
1472,11.848592,5.519994,9.215642,9.248129,4.034190,2.511926,1.606015,1
1473,6.516145,6.849456,NaN,NaN,NaN,NaN,NaN,0
1474,11.415200,12.005038,NaN,NaN,NaN,NaN,NaN,0
1475,7.300534,10.321847,NaN,NaN,NaN,NaN,NaN,0
1476,11.991603,9.740416,NaN,NaN,NaN,NaN,NaN,0
1477,7.263327,5.606485,12.050523,6.195779,2.516029,1.890103,1.331160,1
1478,5.915846,13.889054,NaN,NaN,NaN,NaN,NaN,0
1479,11.332729,12.975319,NaN,NaN,NaN,NaN,NaN,0
1480,4.831808,14.417479,NaN,NaN,NaN,NaN,NaN,0
1481,4.999135,14.302023,NaN,NaN,NaN,NaN,NaN,0
1482,10.626315,9.883614,NaN,NaN,NaN,NaN,NaN,0
1483,9.834059,13.911131,NaN,NaN,NaN,NaN,NaN,0
1484,4.984027,7.365769,NaN,NaN,NaN,NaN,NaN,0
1485,8.734826,6.663724,11.773425,6.967234,3.539241,2.330945,1.518372,1
1486,7.741756,5.020912,11.090291,6.667421,2.420568,1.843511,1.313021,1
1487,9.097608,7.116401,11.972538,7.065619,3.988592,2.496003,1.597992,1
1488,4.587116,9.288863,NaN,NaN,NaN,NaN,NaN,0
1489,10.925052,11.352979,NaN,NaN,NaN,NaN,NaN,0
1490,11.089398,12.785156,NaN,NaN,NaN,NaN,NaN,0
1491,10.120919,9.124739,NaN,NaN,NaN,NaN,NaN,0
1492,9.421175,13.858476,NaN,NaN,NaN,NaN,NaN,0
1493,11.351146,5.350218,9.236204,9.025709,3.705935,2.393959,1.548036,1
1494,7.741705,12.099607,NaN,NaN,NaN,NaN,NaN,0
1495,5.869899,5.241573,13.564413,5.179448,2.044573,1.649241,1.239706,1
1496,8.457195,12.747048,NaN,NaN,NaN,NaN,NaN,0
1497,5.135963,12.976859,NaN,NaN,NaN,NaN,NaN,0
1498,4.745061,5.180058,15.840415,4.261961,1.790487,1.507341,1.187844,1
1499,4.648804,11.694985,21.814579,3.605928,3.315024,2.242629,1.478186,1
1500,11.576937,7.214059,NaN,NaN,NaN,NaN,NaN,0
1501,10.791462,7.002903,11.040666,8.044036,4.816101,2.764084,1.742386,1
1502,10.013909,14.817239,NaN,NaN,NaN,NaN,NaN,0
1503,8.472028,10.417582,NaN,NaN,NaN,NaN,NaN,0
1504,10.291014,13.572352,NaN,NaN,NaN,NaN,NaN,0
1505,11.271073,7.336081,NaN,NaN,NaN,NaN,NaN,0
1506,9.061334,14.643585,NaN,NaN,NaN,NaN,NaN,0
1507,11.702652,9.058139,NaN,NaN,NaN,NaN,NaN,0
1508,8.125296,8.853934,NaN,NaN,NaN,NaN,NaN,0
1509,8.715516,14.065516,NaN,NaN,NaN,NaN,NaN,0
1510,6.414050,14.441664,NaN,NaN,NaN,NaN,NaN,0
1511,10.278881,5.282308,9.633900,8.374279,3.285571,2.230711,1.472881,1
1512,8.691059,12.769601,NaN,NaN,NaN,NaN,NaN,0
1513,5.672446,7.436773,NaN,NaN,NaN,NaN,NaN,0
1514,9.196169,13.449981,NaN,NaN,NaN,NaN,NaN,0
1515,10.188660,9.048066,NaN,NaN,NaN,NaN,NaN,0
1516,10.142826,11.454930,NaN,NaN,NaN,NaN,NaN,0
1517,6.329320,7.793277,NaN,NaN,NaN,NaN,NaN,0
1518,6.553692,12.363401,NaN,NaN,NaN,NaN,NaN,0
1519,4.668062,5.451916,16.259014,4.172996,1.826181,1.527832,1.195277,1
1520,9.886604,9.693834,NaN,NaN,NaN,NaN,NaN,0
1521,5.425429,7.502774,NaN,NaN,NaN,NaN,NaN,0
1522,6.611751,11.186490,NaN,NaN,NaN,NaN,NaN,0
1523,5.045274,8.632888,NaN,NaN,NaN,NaN,NaN,0
1524,6.181200,12.564290,NaN,NaN,NaN,NaN,NaN,0
1525,8.740427,12.867778,NaN,NaN,NaN,NaN,NaN,0
1526,9.320522,14.406242,NaN,NaN,NaN,NaN,NaN,0
1527,7.502021,10.256426,NaN,NaN,NaN,NaN,NaN,0
1528,4.519326,8.955717,NaN,NaN,NaN,NaN,NaN,0
1529,10.313149,12.882147,NaN,NaN,NaN,NaN,NaN,0
1530,8.882919,14.550215,NaN,NaN,NaN,NaN,NaN,0
1531,10.517859,6.064936,10.249231,8.240951,3.919363,2.471548,1.585793,1
1532,11.986399,13.038290,NaN,NaN,NaN,NaN,NaN,0
1533,7.012298,6.074078,12.720477,5.927420,2.614851,1.937248,1.349776,1
1534,11.397063,5.491043,9.350534,8.993472,3.833713,2.440815,1.570669,1
1535,7.018554,13.353890,NaN,NaN,NaN,NaN,NaN,0
1536,6.465839,8.019124,15.100317,5.229114,3.143462,2.172128,1.447181,1
1537,5.313695,14.620312,NaN,NaN,NaN,NaN,NaN,0
1538,5.576975,7.927175,NaN,NaN,NaN,NaN,NaN,0
1539,10.790826,7.687942,NaN,NaN,NaN,NaN,NaN,0
1540,11.342570,5.530685,9.408359,8.943863,3.844265,2.444630,1.572534,1
1541,6.987691,10.424055,NaN,NaN,NaN,NaN,NaN,0
1542,11.164788,6.280850,10.190960,8.529247,4.385813,2.630018,1.667598,1
1543,8.751245,9.672298,NaN,NaN,NaN,NaN,NaN,0
1544,11.780369,7.037138,NaN,NaN,NaN,NaN,NaN,0
1545,9.887169,14.741333,NaN,NaN,NaN,NaN,NaN,0
1546,8.570761,13.646197,NaN,NaN,NaN,NaN,NaN,0
1547,5.665743,14.920249,NaN,NaN,NaN,NaN,NaN,0
1548,8.765642,9.520688,NaN,NaN,NaN,NaN,NaN,0
1549,5.514127,8.459576,NaN,NaN,NaN,NaN,NaN,0
1550,8.376771,5.371781,10.863725,7.052165,2.741382,1.996056,1.373399,1
1551,7.738138,8.212356,13.972086,5.997812,3.905927,2.466762,1.583423,1
1552,8.278888,6.641024,12.073156,6.682072,3.331575,2.249293,1.481165,1
1553,5.277785,10.190018,18.978290,4.165138,3.270319,2.224510,1.470130,1
1554,6.371054,13.431460,NaN,NaN,NaN,NaN,NaN,0
1555,9.200277,14.432586,NaN,NaN,NaN,NaN,NaN,0
1556,11.241809,6.959834,NaN,NaN,NaN,NaN,NaN,0
1557,4.568581,12.137435,22.451741,3.514967,3.384905,2.270607,1.490749,1
1558,4.985846,9.138631,NaN,NaN,NaN,NaN,NaN,0
1559,6.773094,14.767697,NaN,NaN,NaN,NaN,NaN,0
1560,11.776798,12.487412,NaN,NaN,NaN,NaN,NaN,0
1561,9.607863,9.209878,NaN,NaN,NaN,NaN,NaN,0
1562,6.978042,13.691130,NaN,NaN,NaN,NaN,NaN,0
1563,8.263446,10.552644,NaN,NaN,NaN,NaN,NaN,0
1564,6.288692,6.849508,NaN,NaN,NaN,NaN,NaN,0
1565,8.348543,7.783708,13.094183,6.453762,4.006883,2.502408,1.601211,1
1566,8.103803,11.402631,NaN,NaN,NaN,NaN,NaN,0
1567,7.451914,7.539180,13.589742,5.956618,3.410180,2.280624,1.495284,1
1568,10.664310,8.953833,NaN,NaN,NaN,NaN,NaN,0
1569,6.777581,12.171809,NaN,NaN,NaN,NaN,NaN,0
1570,5.946888,10.473248,18.119871,4.552712,3.824171,2.437358,1.568982,1
1571,4.828949,6.159898,16.415594,4.241019,2.006055,1.628309,1.231987,1
1572,4.808922,11.008093,20.761846,3.773834,3.223620,2.205394,1.461698,1
1573,8.500474,10.667099,NaN,NaN,NaN,NaN,NaN,0
1574,8.576372,5.629719,10.943591,7.128179,2.926054,2.078895,1.407505,1
1575,9.876862,8.633914,NaN,NaN,NaN,NaN,NaN,0
1576,8.359179,8.989971,NaN,NaN,NaN,NaN,NaN,0
1577,10.087949,7.975224,NaN,NaN,NaN,NaN,NaN,0
1578,6.978109,10.433838,NaN,NaN,NaN,NaN,NaN,0
1579,7.328185,7.868634,14.012677,5.814639,3.506667,2.318373,1.512555,1
1580,8.347139,7.878924,13.186385,6.430299,4.063398,2.522050,1.611149,1
1581,4.863926,8.481583,NaN,NaN,NaN,NaN,NaN,0
1582,5.972082,5.607003,13.698923,5.212826,2.166978,1.714449,1.263950,1
1583,4.779881,7.675869,NaN,NaN,NaN,NaN,NaN,0
1584,11.107152,11.807566,NaN,NaN,NaN,NaN,NaN,0
1585,11.259204,8.558508,NaN,NaN,NaN,NaN,NaN,0
1586,11.885932,5.255311,8.953124,9.392462,3.825232,2.437743,1.569169,1
1587,8.531458,10.894520,NaN,NaN,NaN,NaN,NaN,0
1588,9.062434,10.268967,NaN,NaN,NaN,NaN,NaN,0
1589,8.278567,12.517737,NaN,NaN,NaN,NaN,NaN,0
1590,9.761875,6.144325,10.686540,7.756230,3.656298,2.375423,1.539220,1
1591,9.913385,6.802321,11.232743,7.633477,4.183901,2.563203,1.632294,1
1592,11.563287,7.696809,NaN,NaN,NaN,NaN,NaN,0
1593,10.172898,6.627246,10.940991,7.840440,4.182630,2.562774,1.632071,1
1594,6.296747,12.428639,NaN,NaN,NaN,NaN,NaN,0
1595,6.642194,9.509264,16.287681,5.109162,3.882008,2.458210,1.579201,1
1596,10.934379,12.460170,NaN,NaN,NaN,NaN,NaN,0
1597,8.429115,7.556298,12.820543,6.556015,3.914816,2.469929,1.584991,1
1598,6.546134,8.807544,15.732915,5.160174,3.509090,2.319311,1.512988,1
1599,4.563011,6.856610,17.692134,3.964978,2.076790,1.666595,1.246127,1
1600,10.408226,11.757499,NaN,NaN,NaN,NaN,NaN,0
1601,10.727340,9.405627,NaN,NaN,NaN,NaN,NaN,0
1602,9.307972,14.443208,NaN,NaN,NaN,NaN,NaN,0
1603,11.582817,5.832620,9.606390,8.954276,4.192235,2.566013,1.633754,1
1604,8.280010,10.709141,NaN,NaN,NaN,NaN,NaN,0
1605,7.644088,14.490638,NaN,NaN,NaN,NaN,NaN,0
1606,5.728840,9.706307,17.722625,4.514437,3.381433,2.269227,1.490126,1
1607,7.155086,6.190991,12.668519,6.009465,2.706059,1.979811,1.366827,1
1608,5.095789,10.483929,19.623127,4.014550,3.250083,2.216250,1.466478,1
1609,4.789546,5.347586,15.858887,4.283925,1.831890,1.531091,1.196460,1
1610,11.102860,9.784364,NaN,NaN,NaN,NaN,NaN,0
1611,11.275161,9.491210,NaN,NaN,NaN,NaN,NaN,0
1612,8.392790,9.364444,NaN,NaN,NaN,NaN,NaN,0
1613,11.746761,6.387681,10.087882,8.798957,4.772407,2.750958,1.734816,1
1614,8.250599,6.980260,12.407398,6.584104,3.499690,2.315669,1.511308,1
1615,6.736996,10.891117,NaN,NaN,NaN,NaN,NaN,0
1616,10.896152,13.568659,NaN,NaN,NaN,NaN,NaN,0
1617,5.975755,6.964002,NaN,NaN,NaN,NaN,NaN,0
1618,6.037740,13.236566,NaN,NaN,NaN,NaN,NaN,0
1619,11.419801,11.400231,NaN,NaN,NaN,NaN,NaN,0
1620,9.028048,8.689417,NaN,NaN,NaN,NaN,NaN,0
1621,11.366611,12.200056,NaN,NaN,NaN,NaN,NaN,0
1622,4.844251,14.416757,NaN,NaN,NaN,NaN,NaN,0
1623,6.759928,9.847225,16.483271,5.123984,4.125316,2.543318,1.622021,1
1624,6.858482,8.266199,14.865174,5.445778,3.445195,2.294412,1.501559,1
1625,8.036508,9.083727,NaN,NaN,NaN,NaN,NaN,0
1626,5.558097,9.778837,18.076940,4.394958,3.303460,2.237959,1.476104,1
1627,5.408504,9.057822,17.677383,4.377789,2.980123,2.102503,1.417417,1
1628,8.487180,13.346946,NaN,NaN,NaN,NaN,NaN,0
1629,10.244374,12.835957,NaN,NaN,NaN,NaN,NaN,0
1630,8.940485,5.242564,10.352489,7.482667,2.844827,2.042885,1.392554,1
1631,7.318171,14.056571,NaN,NaN,NaN,NaN,NaN,0
1632,11.448855,11.633448,NaN,NaN,NaN,NaN,NaN,0
1633,5.157562,11.848375,NaN,NaN,NaN,NaN,NaN,0
1634,8.246278,12.938486,NaN,NaN,NaN,NaN,NaN,0
1635,7.360607,8.446477,14.527400,5.725020,3.810537,2.432407,1.566570,1
1636,7.629340,11.132031,NaN,NaN,NaN,NaN,NaN,0
1637,5.819828,9.165353,17.070738,4.641533,3.238494,2.211504,1.464386,1
1638,6.220791,13.669874,NaN,NaN,NaN,NaN,NaN,0
1639,6.487974,8.590529,15.600807,5.156515,3.385182,2.270717,1.490799,1
1640,11.083096,11.934211,NaN,NaN,NaN,NaN,NaN,0
1641,8.804504,12.872886,NaN,NaN,NaN,NaN,NaN,0
1642,6.274213,11.597993,NaN,NaN,NaN,NaN,NaN,0
1643,7.456510,6.550765,12.685203,6.152872,2.961285,2.094310,1.413967,1
1644,6.936733,6.439175,NaN,NaN,NaN,NaN,NaN,0
1645,11.454446,14.270790,NaN,NaN,NaN,NaN,NaN,0
1646,8.080939,14.541788,NaN,NaN,NaN,NaN,NaN,0
1647,10.322392,11.593931,NaN,NaN,NaN,NaN,NaN,0
1648,9.242053,12.335720,NaN,NaN,NaN,NaN,NaN,0
1649,8.345608,10.617533,NaN,NaN,NaN,NaN,NaN,0
1650,5.940015,8.215707,NaN,NaN,NaN,NaN,NaN,0
1651,5.902284,6.477753,NaN,NaN,NaN,NaN,NaN,0
1652,4.963297,12.913191,NaN,NaN,NaN,NaN,NaN,0
1653,6.724879,13.537735,NaN,NaN,NaN,NaN,NaN,0
1654,8.843507,14.706108,NaN,NaN,NaN,NaN,NaN,0
1655,5.206133,10.698538,19.601025,4.064127,3.391945,2.273402,1.492013,1
1656,10.266179,13.894298,NaN,NaN,NaN,NaN,NaN,0
1657,11.038780,5.902655,9.877609,8.610319,4.016841,2.505884,1.602963,1
1658,9.133970,12.381834,NaN,NaN,NaN,NaN,NaN,0
1659,8.723043,10.312774,NaN,NaN,NaN,NaN,NaN,0
1660,5.858370,10.240446,18.027355,4.528899,3.668112,2.379852,1.541320,1
1661,8.220973,8.305764,13.688324,6.257842,4.248734,2.584944,1.643646,1
1662,9.018923,12.731497,NaN,NaN,NaN,NaN,NaN,0
1663,10.316846,6.251574,10.516208,8.054838,3.969818,2.489404,1.594686,1
1664,10.027311,11.665837,NaN,NaN,NaN,NaN,NaN,0
1665,6.154469,6.617045,NaN,NaN,NaN,NaN,NaN,0
